ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
978-4-272502-22-6,49143,2016/08/31,これならわかるオリンピックの歴史Ｑ＆Ａ,ｺﾚﾅﾗ ﾜｶﾙ ｵﾘﾝﾋﾟｯｸ ﾉ ﾚｷｼ ｷｭｰ ｱﾝﾄﾞ ｴｰ,,,,,石出 法太／著 石出 みどり／著,ｲｼﾃﾞ ﾉﾘｵ ｲｼﾃﾞ ﾐﾄﾞﾘ,,780.6,ｲ,,大月書店,2016,176p,21cm,1600,16021594,なぜギリシアでオリンピックがはじまった？　日本はいつからオリンピックに参加した？　古代オリンピックのはじまりから、パラリンピック、これからのオリンピックまで、オリンピックの歴史をＱ＆Ａで紹介する。,オリンピック レキシ　オリンピック 歴史,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-276217-02-7,49144,2016/09/02,名コンサートマスター、キュッヒルの音楽手帳 ウィーン・フィルとともに４５年間,ﾒｲｺﾝｻｰﾄ ﾏｽﾀｰ ｷｭｯﾋﾙ ﾉ ｵﾝｶﾞｸ ﾃﾁｮｳ ｳｨｰﾝﾌｨﾙ ﾄ ﾄﾓ ﾆ ﾖﾝｼﾞｭｳｺﾞ ﾈﾝｶﾝ,,,,,ライナー・キュッヒル／著 野村 三郎／取材・文,ｷｭｯﾋｪﾙ ﾗｲﾅｰ ﾉﾑﾗ ｻﾌﾞﾛｳ ﾗｲﾅｰｷｭｯﾋﾙ,,762.3,ｷ,,音楽之友社,2016,135p,21cm,1500,16031262,１９７１年、２１歳でウィーン・フィルハーモニーのコンサートマスターに抜擢されたライナー・キュッヒル。彼の魅力をインタビュー形式で伝える。『音楽の友』連載をもとに書籍化。写真も多数収録する。,キュッヒェル ライナー,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-286171-80-7,49224,2016/09/01,ひとりの台湾医師から見た日本の素晴らしさ,ﾋﾄﾘ ﾉ ﾀｲﾜﾝ ｲｼ ｶﾗ ﾐﾀ ﾆﾎﾝ ﾉ ｽﾊﾞﾗｼｻ,,,,,陳 見発／著,ﾁﾝ ｹﾝﾊﾟﾂ,,291,ﾁ,,文芸社,2016,207p,21cm,1300,16026606,１９６４年、留学のために来日。そして、４人の子どもを日本で医者に育てあげた台湾人医師が、この国の美しさ、優しさ、優秀さを、独自の視点で紹介する。日本の素晴らしさを見直せるエピソードが満載。,ニホン　日本,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-286176-27-7,49225,2016/09/01,「本能寺の変」は変だ！ 明智光秀の子孫による歴史捜査授業,ﾎﾝﾉｳｼﾞ ﾉ ﾍﾝ ﾜ ﾍﾝﾀﾞ ｱｹﾁ ﾐﾂﾋﾃﾞ ﾉ ｼｿﾝ ﾆ ﾖﾙ ﾚｷｼ ｿｳｻ ｼﾞｭｷﾞｮｳ,,,,,明智 憲三郎／著,ｱｹﾁ ｹﾝｻﾞﾌﾞﾛｳ,,210.4,ｱ,,文芸社,2016,183p,19cm,1000,16025371,日本史最大のクーデター「本能寺の変」には、驚愕の真実がまだある？！　明智光秀の子孫が、秀吉がねつ造し、軍記物に汚染された戦国史を今一度洗い直す。,ホンノウジノヘン　本能寺の変（１５８２）,図書費,ＴＲＣ,1000,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309024-48-6,49111,2016/06/30,ヒーロー！,ﾋｰﾛｰ,,,,,白岩 玄／著,ｼﾗｲﾜ ｹﾞﾝ,,913.6,ｼ,,河出書房新社,2016,187p,20cm,1400,16014407,学校のいじめをなくすため、大仏のマスクをかぶり、休み時間ごとにパフォーマンスショーをする新島英雄とその演出担当の佐古鈴。アイデアは成功するかに見えたが…。『文芸』掲載に書き下ろし「どうぶつ物語」を加えて書籍化。,,図書費,ＴＲＣ,1400,図書室,,,欧文タイトル：ＨＥＲＯ！,,False,,,,False,,,,False,False,False,,
978-4-309024-53-0,49064,2016/06/02,あなたは答えを知っている,ｱﾅﾀ ﾜ ｺﾀｴ ｵ ｼｯﾃｲﾙ,,,,,相川 圭子／著,ｱｲｶﾜ ｹｲｺ,,126.6,ｱ,,河出書房新社,2016,123p,18×18cm,1300,16017301,現在、会うことができる世界でたった２人のシッダーマスター（ヒマラヤ大聖者）のひとりである著者が、すべての悩める現代人に贈る祝福と祈りを込めたメッセージ。美しい写真も満載。,ヨガ　ヨガ,図書費,,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309024-59-2,49157,2016/09/05,ＫＵＨＡＮＡ！ ＪＡＺＺ×ｋｉｄｓ,ｸﾊﾅ ｼﾞｬｽﾞ ｷｯｽﾞ,,,,,秦 建日子／著,ﾊﾀ ﾀｹﾋｺ,,913.6,ﾊ,,河出書房新社,2016,203p,20cm,1400,16017362,三重県桑名市の廃校寸前の小学校にジャズバカの先生がやってきた。ジャズ部を作った子どもたちは、慣れない楽器に悪戦苦闘しながらも、ジャズの楽しさに目覚め、やがて…。２０１６年公開映画の原作。,,図書費,ＴＲＣ,1400,図書室,,,本文は日本語,,False,,,,False,,,,False,False,False,,
978-4-309024-62-2,49160,2016/09/02,筆跡はお見とおし,ﾋｯｾｷ ﾜ ｵﾐﾄｵｼ,,,,,山下 貴光／著,ﾔﾏｼﾀ ﾀｶﾐﾂ,,913.6,ﾔ,,河出書房新社,2016,269p,19cm,1400,16022528,手書きの文字から何でも言い当てる図子英介。街中に広がる落書き「タギング」と度重なる子供の自殺の捜査が進むうち、事態は英介の１０年前のトラウマへと繋がってゆく。大学生の助手・真子とともに英介が挑む難事件の真相は？,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309024-66-0,49158,2016/09/01,こんがり、パン,ｺﾝｶﾞﾘ ﾊﾟﾝ,,,おいしい文芸,ｵｲｼｲ ﾌﾞﾝｹﾞｲ,赤瀬川 原平／ほか著,ｱｶｾｶﾞﾜ ｹﾞﾝﾍﾟｲ,,914.6,ｺ,,河出書房新社,2016,206p,19cm,1600,16025366,小麦の焼ける香り、し・あ・わ・せ。「パン」にまつわる随筆集。赤瀬川原平、阿川佐和子、池沢夏樹、江国香織、開高健、川上弘美、立松和平、外山滋比古、穂村弘、群ようこ、吉本隆明、四方田犬彦らによる全４１篇を収録する。,ズイヒツ ズイヒツシュウ　随筆 随筆集,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309024-73-8,49162,2016/08/31,ラジオラジオラジオ！,ﾗｼﾞｵ ﾗｼﾞｵ ﾗｼﾞｵ,,,,,加藤 千恵／著,ｶﾄｳ ﾁｴ,,913.6,ｶ,,河出書房新社,2016,188p,20cm,1300,16031479,高校３年生のカナとトモは、週に１度、地元ラジオ局で番組をもっている。進路決定を前にして、２人の未来への夢はすれ違い始めて…。せつなさ１２０％の青春小説。全２編収録。『文芸』『ダ・ヴィンチ』掲載を単行本化。,,図書費,ＴＲＣ,1300,図書室,,,欧文タイトル：Ｒａｄｉｏ　Ｒａｄｉｏ　Ｒａｄｉｏ！,,False,,,,False,,,,False,False,False,,
978-4-309207-07-0,49267,2016/11/16,ゴールドフィンチ １,ｺﾞｰﾙﾄﾞ ﾌｨﾝﾁ,,,,,ドナ・タート／著 岡 真知子／訳,ﾀｰﾄ ﾄﾞﾅ ｵｶ ﾏﾁｺ ﾄﾞﾅﾀｰﾄ,,933.7,ﾀ,1,河出書房新社,2016,304p,20cm,1400,16032826,美術館爆破テロで母を亡くした少年・テオは、その時美術館から１枚の小さな鳥の名画を持ち去った。孤児となったテオは、そのオランダ黄金時代の小さな名画とともに、波瀾万丈の運命を辿ってゆき…。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309207-08-7,49268,2016/11/17,ゴールドフィンチ ２,ｺﾞｰﾙﾄﾞ ﾌｨﾝﾁ,,,,,ドナ・タート／著 岡 真知子／訳,ﾀｰﾄ ﾄﾞﾅ ｵｶ ﾏﾁｺ ﾄﾞﾅﾀｰﾄ,,933.7,ﾀ,2,河出書房新社,2016,338p,20cm,1600,16037602,突如現れた父とその恋人に連れられ、テオはニューヨークを後にした。ラスベガスの青い空、砂漠、ギャンブル、そしてドラッグ。そこではじまる新たな学校生活－テオはその地で生涯の友となるボリスと出会う。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309207-09-4,49269,2016/11/17,ゴールドフィンチ ３,ｺﾞｰﾙﾄﾞ ﾌｨﾝﾁ,,,,,ドナ・タート／著 岡 真知子／訳,ﾀｰﾄ ﾄﾞﾅ ｵｶ ﾏﾁｺ ﾄﾞﾅﾀｰﾄ,,933.7,ﾀ,3,河出書房新社,2016,334p,20cm,1600,16037603,天才家具職人ホービーのもとで骨董ディーラーとしての道を歩みはじめたテオはある日、かつて身を寄せたバーバー家の変わり果てた姿を目にする。一方で、骨董店の顧客から何度も届く手紙に、テオは焦りをつのらせる。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309207-10-0,49270,2016/11/17,ゴールドフィンチ ４,ｺﾞｰﾙﾄﾞ ﾌｨﾝﾁ,,,,,ドナ・タート／著 岡 真知子／訳,ﾀｰﾄ ﾄﾞﾅ ｵｶ ﾏﾁｺ ﾄﾞﾅﾀｰﾄ,,933.7,ﾀ,4,河出書房新社,2016,217p,20cm,1300,16042353,「流血」、「殺人」、そして物語はクライマックスへ－。ボリスとの再会で絵が奪われたことを知ったテオは、花嫁を捨て、異国の地アムステルダムへ飛ぶ。名画を追うテオを待ち受けていたものとは…。最終巻。,,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309226-35-4,49067,2016/06/02,シンドラーに救われた少年,ｼﾝﾄﾞﾗｰ ﾆ ｽｸﾜﾚﾀ ｼｮｳﾈﾝ,,,,,レオン・レイソン／著 古草 秀子／訳,ﾚｲｿﾝ ﾚｵﾝ ﾌﾙｸｻ ﾋﾃﾞｺ ﾚｵﾝﾚｲｿﾝ,,289.3,ﾚ,,河出書房新社,2015,214p,20cm,1650,15037803,ユダヤ人大虐殺の過酷な体験を生き延びた少年と家族。「最悪の状況で最善のことをした」ごく普通の人間＝シンドラーの本当の勇気とは、何だったか？　「シンドラーのリスト」に載った最年少のユダヤ人による証言録。,レイソン レオン　ホロコースト　ホロコースト（１９３９～１９４５）,図書費,,1650,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309226-69-9,49159,2016/09/05,渡来人とは何者だったか その素性　渡航時期や規模　大和朝廷下での足跡…,ﾄﾗｲｼﾞﾝ ﾄﾜ ﾅﾆﾓﾉ ﾀﾞｯﾀｶ ｿﾉ ｽｼﾞｮｳ ﾄｺｳｼﾞｷ ﾔ ｷﾎﾞ ﾔﾏﾄﾁｮｳﾃｲｶ ﾃﾞ ﾉ ｿｸｾｷ,,,,,武光 誠／著,ﾀｹﾐﾂ ﾏｺﾄ,,210.3,ﾀ,,河出書房新社,2016,207p,19cm,1300,16032909,なぜ「帰化人」「渡来人」という言葉がつくられたのか？　渡来人は、なぜ日本に来たのか？　大和朝廷の支配下に、いかに組み込まれていった？　渡来人と古代史にまつわる謎の数々。虚実入り混じる、その実態を解き明かす。,トライジン　渡来人,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309226-79-8,49272,2016/11/17,二重スパイコード・ネーム《ガルボ》 史上最も偉大なダブル・エージェントがノルマンディー上陸作戦を成功に導くまで,ﾆｼﾞｭｳ ｽﾊﾟｲ ｺｰﾄﾞ ﾈｰﾑ ｶﾞﾙﾎﾞ ｼｼﾞｮｳ ﾓｯﾄﾓ ｲﾀﾞｲﾅ ﾀﾞﾌﾞﾙ ｴｰｼﾞｪﾝﾄ ｶﾞ ﾉﾙﾏﾝﾃﾞｨｰ ｼﾞｮｳﾘｸ ｻｸｾﾝ ｵ ｾｲｺｳ ﾆ ﾐﾁﾋﾞｸ ﾏﾃﾞ,,,,,ジェイソン・ウェブスター／著 安原 和見／訳,ｳｪﾌﾞｽﾀｰ ｼﾞｪｲｿﾝ ﾔｽﾊﾗ ｶｽﾞﾐ ｼﾞｪｲｿﾝｳｪﾌﾞｽﾀｰ,,391.6,ウ,,河出書房新社,2016,393 11p,20cm,2400,16042708,英国諜報機関と手を組んでスパイ活動と偽装工作を実践、ナチスを翻弄し、連合軍を勝利に導いたスペイン人がいた－。ノルマンディー上陸作戦を成功させた二重スパイの真相を描く。,スパイ　セカイタイセン（ダイニジ）　世界大戦（第二次）,図書費,ＴＲＣ,2400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309246-99-4,49065,2016/06/02,「イスラム国」よ,ｲｽﾗﾑｺｸ ﾖ,,,,,鎌田 実／著,ｶﾏﾀ ﾐﾉﾙ,,316.4,ｶ,,河出書房新社,2015,181p,19cm,1000,15016499,なぜ「イスラム国」は生まれてしまったのか。「イスラム国」はどこへ行くのか－。聴診器でテロと戦う医師・鎌田実が、１０年間訪ねてきたイスラムの真実を記す。,アイエス　ＩＳ,図書費,,1000,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309253-04-6,49424,2017/03/16,生物の驚異的な形,ｾｲﾌﾞﾂﾉｷｮｳｲﾃｷﾅｶﾀﾁ,,,,,エルンスト・ヘッケル／著 小畠 郁生／日本語版監修 戸田 裕之／訳,ﾍｯｹﾙ ｴﾙﾝｽﾄ H. ｵﾊﾞﾀ ｲｸｵ ﾄﾀﾞ ﾋﾛﾕｷ ｴﾙﾝｽﾄﾍｯｹﾙ,,460.8,ﾍ,,河出書房新社,2014,141p,28cm,2800,14043706,自然とは、最も美しい幾何学の競演だ！　太古の原生生物から、奇妙な無脊椎動物、昆虫や植物まで、ダーウィンの進化論を強力に支持した生物学者ヘッケルによる、精巧な博物画を１００図収録。,ドウブツガ　ショクブツガ　動物画　植物画,図書費,ＴＲＣ,2800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309253-12-1,49266,2016/11/16,宇宙 最新画像で見るそのすべて,ｳﾁｭｳ ｻｲｼﾝ ｶﾞｿﾞｳ ﾃﾞﾐﾙ ｿﾉ ｽﾍﾞﾃ,,,,,ニコラス・チータム／著 梶山 あゆみ／訳,ﾁｰﾀﾑ ﾆｺﾗｽ ｶｼﾞﾔﾏ ｱﾕﾐ ﾆｺﾗｽﾁｰﾀﾑ,,440.8,ﾁ,,河出書房新社,2016,223p,29cm,3800,14055005,光速で宇宙の果てまで旅をする－。土星まで８３分、大マゼラン雲まで１６万年！　太陽系、銀河系、マゼラン雲…。大迫力の美しい画像で、宇宙の進化と歴史をさかのぼる壮大な宇宙探検旅行をガイドする。,テンタイシャシン シャシンシュウ　天体写真 写真集,図書費,ＴＲＣ,3800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309253-25-1,49066,2016/06/02,この世界が消えたあとの科学文明のつくりかた,ｺﾉ ｾｶｲ ｶﾞ ｷｴﾀ ｱﾄ ﾉ ｶｶﾞｸﾌﾞﾝﾒｲ ﾉ ﾂｸﾘｶﾀ,,,,,ルイス・ダートネル／著 東郷 えりか／訳,ﾀﾞｰﾄﾈﾙ ﾙｲｽ ﾄｳｺﾞｳ ｴﾘｶ ﾙｲｽﾀﾞｰﾄﾈﾙ,,504,ﾀﾞ,,河出書房新社,2015,347p,20cm,2300,15031651,万が一、現代文明が滅びたら、人類は穀物の栽培や鉄の製錬、印刷、発電、輸送機器、医薬品といったこれまでの文明を再建しうるのか。科学を応用した技術を使い高度に進んだ文明の復活を画策する方法を伝える手引書。,ギジュツトブンメイ　技術と文明,図書費,,2300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309253-28-2,49404,2017/01/31,黄色い生きもの図鑑,ｷｲﾛｲｲｷﾓﾉｽﾞｶﾝ,,,,,小宮 輝之／監修 ネイチャー＆サイエンス／編,ｺﾐﾔ ﾃﾙﾕｷ ﾈｲﾁｬｰｱﾝﾄﾞｻｲｴﾝｽ,,481.1,ｷ,,河出書房新社,2015,79p,20cm,1380,15037232,きらびやかな黄色のマツゲハブ、卵の黄身のようなキイロテントウ…。生物の種を超えて、選りすぐりの「黄色い」生きものを、鮮やかな生態写真とともに解説する。各巻１色のみで構成した不思議で楽しいビジュアル図鑑。,ドウブツケイタイガク　動物形態学,図書費,ＴＲＣ,1380,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309253-51-0,49271,2016/11/17,昆虫は最強の生物である ４億年の進化がもたらした驚異の生存戦略,ｺﾝﾁｭｳ ﾜ ｻｲｷｮｳ ﾉ ｾｲﾌﾞﾂ ﾃﾞ ｱﾙ ﾖﾝｵｸﾈﾝ ﾉ ｼﾝｶ ｶﾞ ﾓﾀﾗｼﾀ ｷｮｳｲ ﾉ ｾｲｿﾞﾝ ｾﾝﾘｬｸ,,,,,スコット・リチャード・ショー／著 藤原 多伽夫／訳,ｼｮｰ ｽｺｯﾄ･ﾘﾁｬｰﾄﾞ ﾌｼﾞﾜﾗ ﾀｶｵ ｽｺｯﾄﾘﾁｬｰﾄﾞｼｮｰ,,486.1,シ,,河出書房新社,2016,304p,20cm,2300,16034846,なぜ昆虫は地球上でもっとも繁栄しているのか？　変態や擬態、寄生、社会性など、驚くべき形態や生態をもつ理由とは？　進化を押し進め、あらゆる生命を支える昆虫の驚異の世界を明らかにする、かつてない進化の物語。,コンチュウ　シンカロン　昆虫　進化論,図書費,ＴＲＣ,2300,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309253-55-8,49265,2016/11/16,雨の自然誌,ｱﾒ ﾉ ｼｾﾞﾝｼ,,,,,シンシア・バーネット／著 東郷 えりか／訳,ﾊﾞｰﾈｯﾄ ｼﾝｼｱ ﾄｳｺﾞｳ ｴﾘｶ ｼﾝｼｱﾊﾞｰﾈｯﾄ,,451.6,バ,,河出書房新社,2016,381p,20cm,2700,16047126,４０億年前に大洪水を起こした豪雨、天気予報、古代文明の雨乞い、雨具の進化…。雨という身近な自然現象を、惑星・地球科学から、考古学や歴史・文化・文学まで、きわめて幅広く解き明かす。,アメ　雨,図書費,ＴＲＣ,2700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-309277-12-7,49161,2016/09/05,美篶堂とつくるはじめての手製本 製本屋さんが教える本のつくりかた,ﾐｽｽﾞﾄﾞｳ ﾄ ﾂｸﾙ ﾊｼﾞﾒﾃ ﾉ ﾃｾｲﾎﾝ ﾊｼﾞﾒﾃ ﾉ ﾃｾｲﾎﾝ ｾｲﾎﾝﾔｻﾝ ｶﾞ ｵｼｴﾙ ﾎﾝ ﾉ ﾂｸﾘｶﾀ,,,,,美篶堂／著,ﾐｽｽﾞﾄﾞｳ,,022.8,ﾐ,,河出書房新社,2016,143p,21cm,1800,16020057,お気に入りの紙や布で自分だけの本をつくってみましょう。手製本で知られる美篶堂が、手作業による製本をイラストと写真を交えて教えます。オリジナルのノートや紙小物、コラボレーションしたアーティストブックなども紹介。,セイホン　製本,図書費,ＴＲＣ,1800,図書室,,,「はじめての手製本」（美術出版社　２００９年刊）の改題，加筆訂正,,False,,,,False,,,,False,False,False,,
978-4-309285-79-5,49243,2016/09/12,おうちで作るアイスケーキ,ｵｳﾁ ﾃﾞ ﾂｸﾙ ｱｲｽｹｰｷ,,,,,岡本 ゆかこ／著,ｵｶﾓﾄ ﾕｶｺ,,596.6,ｵ,,河出書房新社,2016,63p,26cm,1250,16025187,ひんやり甘いアイスクリームで作るアイスケーキのレシピ集。いちごのショートケーキ、モカティラミス、ベリーのカッサータなど、おうちで手軽に作れるアイスケーキを紹介します。アイスケーキの基礎レッスンも掲載。,カシ　菓子,図書費,ＴＲＣ,1250,図書室,,,欧文タイトル：ＨＯＭＥＭＡＤＥ　Ｉｃｅ　Ｃｒｅａｍ　Ｃａｋｅｓ,,False,,,,False,,,,False,False,False,,
978-4-309286-00-6,49405,2017/01/31,キラキラ！ステンドグラスクッキーＢＯＯＫ,ｷﾗｷﾗｽﾃﾝﾄﾞｸﾞﾗｽｸｯｷｰﾌﾞｯｸ,,,,,高橋 洋子／著,ﾀｶﾊｼ ﾖｳｺ,,596.6,ﾀ,,河出書房新社,2016,63p,26cm,1250,16052904,市販のキャンディーを使って作る、透け感の美しいステンドグラスクッキー。初心者でも簡単にできるものから上級者向けのものまで、さまざまなレシピを紹介します。見返しにコピーして使う型紙あり。,カシ　菓子,図書費,ＴＲＣ,1250,図書室,,,欧文タイトル：Ｓｔａｉｎｅｄ　ｇｌａｓｓ　ｃｏｏｋｉｅｓ　ｂｏｏｋ,,False,,,,False,,,,False,False,False,,
